"week_start_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","adjusted_orders","adjusted_orders_rate","total_canceled_orders","total_canceled_orders_rate","avoidable_canceled_orders","avoidable_canceled_orders_rate","gross_subtotal_sales","adjusted_subtotal_sales","total_canceled_orders_subtotal_sales","avoidable_canceled_orders_subtotal_sales","subtotal_sales_after_adjustments_and_cancels","new_customer_orders","new_customer_orders_rate","gh_plus_customer_orders","gh_plus_customer_orders_rate","pick_up_orders","self_delivery_orders","grubhub_delivery_orders","avg_driver_time_at_store","avg_avoidable_driver_wait_time","avg_delivery_route_time","avg_order_to_delivery_time","ratings_all","ratings_5_stars","ratings_4_stars","ratings_3_stars","ratings_2_stars","ratings_1_star","reviews"
"2026-02-09","6895800","Cazuela Comida Mexicana - 3771 Mission St","The Mexican Cocina","3771 Mission St  ","San Francisco","CA","94110","1","0",,"1","1.000","1","1.000","19.99","0.00","-19.99","-19.99","0.00","0",,"1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2026-02-16","1940022",,"Jose's Burrito Bar","589 1st Avenue ","New York","NY","10016","6","0",,"0",,"0",,"137.84","0.00","0.00","0.00","137.84","2","0.333","4","0.667","0","0","6","00:03:07.800","00:00:30.000","00:08:30.000","00:25:37.800","0","0","0","0","0","0","0"
"2026-02-02","10999320","Sullivan St","Exquisite Bowls","240 Sullivan St  ","New York","NY","10012","1","0",,"0",,"0",,"40.56","0.00","0.00","0.00","40.56","1","1.000","1","1.000","0","0","1","00:22:00.000","00:09:00.000","00:00:00.000","00:24:00.000","0","0","0","0","0","0","0"
"2026-02-16","2560752",,"The Pasta Twins","1147 West Chester Pike  ","West Chester","PA","19382","1","0",,"0",,"0",,"19.08","0.00","0.00","0.00","19.08","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:22:00.000","00:57:00.000","0","0","0","0","0","0","0"
"2026-02-09","4836096","197 Havemeyer St.","Twin Peaks Burger","197 Havemeyer St  ","Brooklyn","NY","11211","6","0",,"0",,"0",,"157.10","0.00","0.00","0.00","157.10","0",,"5","0.833","0","0","6","00:08:00.000","00:04:24.000","00:08:30.000","00:26:24.000","1","1","0","0","0","0","0"
"2026-02-16","10078528","8th Ave","Fresh N Fruity Smoothies","382 8th Ave  ","New York","NY","10001","3","0",,"0",,"0",,"61.52","0.00","0.00","0.00","61.52","2","0.667","1","0.333","0","0","3","00:06:00.000","00:02:00.000","00:20:19.800","00:35:40.200","0","0","0","0","0","0","0"
"2026-02-02","7749200","APPLETREE MARKET - 1225 Amsterdam Ave","Mighty Grilled Cheese","1225 Amsterdam Ave  ","New York","NY","10027","3","0",,"0",,"0",,"59.45","0.00","0.00","0.00","59.45","2","0.667","2","0.667","0","0","3","00:08:19.800","00:04:40.200","00:12:19.800","00:31:19.800","1","1","0","0","0","0","0"
"2026-02-09","10359536","Polk St","Sicily's Calzone House","1338 Polk St  ","San Francisco","CA","94109","1","0",,"0",,"0",,"50.43","0.00","0.00","0.00","50.43","1","1.000","0",,"0","0","1","00:07:00.000","00:00:00.000","00:17:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2026-01-26","9837376","265 Bedford Ave","Mary's Chicken Sandwiches","265 Bedford Ave  ","Brooklyn","NY","11211","1","0",,"0",,"0",,"14.69","0.00","0.00","0.00","14.69","1","1.000","1","1.000","0","0","1","00:07:00.000","00:00:00.000","00:04:00.000","00:22:00.000","0","0","0","0","0","0","0"
"2026-02-09","2423690",,"Charlie's Chicken Wings"," 329 Union St ","Nashville","TN","37203","1","0",,"1","1.000","1","1.000","21.98","0.00","-21.98","-21.98","0.00","1","1.000","0",,"0","0","1",,,,,"0","0","0","0","0","0","0"
"2026-02-16","3309991","4th Ave","Philadelphia Cheesy Cheesesteak","59 4th Ave  ","New York","NY","10003","1","0",,"0",,"0",,"20.99","0.00","0.00","0.00","20.99","0",,"1","1.000","0","0","1","00:03:00.000","00:03:00.000","00:07:00.000","00:33:00.000","0","0","0","0","0","0","0"
"2026-02-09","6156384","3955 Bronxwood Ave","Mason's Burger Bar","3955 Bronxwood Ave  ","Bronx","NY","10466","1","0",,"0",,"0",,"17.99","0.00","0.00","0.00","17.99","1","1.000","1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:08:00.000","00:26:00.000","0","0","0","0","0","0","0"
"2026-02-16","3311173","Madison Ave","Fiona's Breakfast Burritos","1404 Madison Ave  ","New York","NY","10029","1","0",,"0",,"0",,"8.18","0.00","0.00","0.00","8.18","0",,"0",,"0","0","1","00:08:00.000","00:00:00.000","00:08:00.000","00:24:00.000","0","0","0","0","0","0","0"
"2026-02-23","10498104","George St","Village Quesadilla","228 George St  ","New Brunswick","NJ","08901","2","0",,"0",,"0",,"51.44","0.00","0.00","0.00","51.44","0",,"2","1.000","0","0","2","00:01:00.000","00:01:00.000","00:17:00.000","00:53:30.000","0","0","0","0","0","0","0"
"2026-02-23","3310395","9th Ave","Mufasa's Pancakes & French Toast","755 9th Ave  ","New York","NY","10019","4","0",,"0",,"0",,"108.45","0.00","0.00","0.00","108.45","3","0.750","3","0.750","0","0","4","00:06:45.000","00:00:30.000","00:08:15.000","00:26:00.000","1","1","0","0","0","0","1"
"2026-02-23","9815040","1424 Lexington Ave","House of Paninis","1424 Lexington Ave  ","New York","NY","10128","2","0",,"0",,"0",,"76.92","0.00","0.00","0.00","76.92","1","0.500","1","0.500","0","0","2","00:09:30.000","00:06:00.000","00:03:00.000","00:28:30.000","0","0","0","0","0","0","0"
"2026-02-09","2460412",,"Breakfast Burrito Snob","488 Post St ","San Francisco","CA","94102","1","0",,"0",,"0",,"13.99","0.00","0.00","0.00","13.99","0",,"1","1.000","0","0","1","00:04:00.000","00:00:00.000","00:06:00.000","00:21:00.000","1","1","0","0","0","0","0"
"2026-02-09","10494984","George St","Hot Sandwich Bar","228 George St  ","New Brunswick","NJ","08901","1","0",,"0",,"0",,"61.63","0.00","0.00","0.00","61.63","1","1.000","0",,"0","0","1","00:00:00.000","00:00:00.000","00:20:00.000","00:56:00.000","0","0","0","0","0","0","0"
"2026-02-23","9820976","4955 Voltaire St","The Smoothie Savage","4955 Voltaire St  ","San Diego","CA","92107","1","0",,"0",,"0",,"14.38","0.00","0.00","0.00","14.38","1","1.000","1","1.000","0","0","1","00:05:00.000","00:05:00.000","00:26:00.000","00:50:00.000","0","0","0","0","0","0","0"
"2026-02-02","2741495",,"Sarah's Breakfast Bar","1760 3rd Ave  ","New York","NY","10029","1","0",,"0",,"0",,"53.94","0.00","0.00","0.00","53.94","1","1.000","0",,"0","0","1","00:04:00.000","00:04:00.000","00:18:00.000","00:50:00.000","0","0","0","0","0","0","0"
"2026-02-23","1939835",,"Heavens Chicken Wings","589 1st Avenue ","New York","NY","10016","1","0",,"0",,"0",,"19.98","0.00","0.00","0.00","19.98","0",,"0",,"0","0","1","00:04:00.000","00:01:00.000","00:39:00.000","00:50:00.000","0","0","0","0","0","0","0"
"2026-02-23","3309880","Sullivan St","Sunrise Breakfast Club","240 Sullivan St  ","New York","NY","10012","1","0",,"0",,"0",,"24.36","0.00","0.00","0.00","24.36","1","1.000","1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:15:00.000","00:26:00.000","0","0","0","0","0","0","0"
"2026-02-09","3300974","W. 14th street","Lola's Smoothie Mix","244 W 14th St  ","New York","NY","10011","1","0",,"0",,"0",,"21.07","0.00","0.00","0.00","21.07","1","1.000","1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:17:00.000","00:43:00.000","0","0","0","0","0","0","0"
"2026-02-23","11795696","Washington Ave","Bird's Burger Bar","4249 Washington St  ","Boston","MA","02131","1","0",,"0",,"0",,"38.58","0.00","0.00","0.00","38.58","1","1.000","0",,"0","0","1","00:03:00.000","00:00:00.000","00:29:00.000","00:44:00.000","0","0","0","0","0","0","0"
"2026-02-02","2285322",,"The Pasta Slut","1338 Polk St  ","San Francisco","CA","94109","9","0",,"0",,"0",,"314.81","0.00","0.00","0.00","314.81","4","0.444","4","0.444","0","0","9","00:02:19.800","00:00:16.800","00:10:40.200","00:30:30.000","1","1","0","0","0","0","0"
"2026-02-02","5044032","33757 Woodward Ave","Sizzlin' Hibachi","33757 Woodward Ave  ","Birmingham","MI","48009","1","0",,"0",,"0",,"55.96","0.00","0.00","0.00","55.96","1","1.000","1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:11:00.000","00:26:00.000","0","0","0","0","0","0","0"
"2026-02-02","2535778",,"The Pasta Story","1424 Lexington Ave ","New York","NY","10128","21","3","0.143","1","0.048","1","0.048","507.59","-31.08","-31.25","-31.25","445.26","6","0.286","13","0.619","0","0","21","00:18:07.800","00:13:37.200","00:14:03.600","00:42:39.600","2","1","0","0","1","0","0"
"2026-02-09","3310403","W Indian School Rd","Nakamura Ramen House","400 W Indian School Rd  ","Phoenix","AZ","85013","3","0",,"0",,"0",,"51.04","0.00","0.00","0.00","51.04","1","0.333","2","0.667","0","0","3","00:00:40.200","00:00:00.000","00:13:19.800","00:28:00.000","0","0","0","0","0","0","0"
"2026-02-16","3310144","Lee Hwy","Martha's Breakfast Sandwiches","3907 Lee Hwy  ","Arlington","VA","22207","1","0",,"0",,"0",,"12.27","0.00","0.00","0.00","12.27","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:19:00.000","00:50:00.000","0","0","0","0","0","0","0"
"2026-01-26","9813432","6732 Crenshaw Blvd","Olivia's Breakfast Cafe","6732 Crenshaw Blvd  ","Los Angeles","CA","90043","1","0",,"0",,"0",,"15.39","0.00","0.00","0.00","15.39","0",,"1","1.000","0","0","1","00:10:00.000","00:10:00.000","00:15:00.000","01:05:00.000","0","0","0","0","0","0","0"
"2026-02-09","5318408","Golden Restaurant and Bakery-1849 N Scottsdale Rd","Livia's Mediterranean Table","1849 N Scottsdale Rd  ","Tempe","AZ","85288","3","0",,"0",,"0",,"58.11","0.00","0.00","0.00","58.11","1","0.333","2","0.667","0","0","3","00:03:40.200","00:02:40.200","00:25:00.000","00:48:40.200","1","1","0","0","0","0","0"
"2026-02-02","11003712","Post Road","Luigi's Pasta Ristorante","751 Post Rd  ","Scarsdale","NY","10583","3","0",,"0",,"0",,"64.33","0.00","0.00","0.00","64.33","0",,"3","1.000","0","0","3","00:08:00.000","00:08:00.000","00:26:00.000","01:07:19.800","0","0","0","0","0","0","0"
"2026-02-02","10372072","E Speedway","Breakfast Burrito Joint","4352 E Speedway Blvd  ","Tucson","AZ","85712","4","0",,"0",,"0",,"68.30","0.00","0.00","0.00","68.30","0",,"3","0.750","0","0","4","00:03:19.800","00:00:10.200","00:15:49.800","00:31:19.800","0","0","0","0","0","0","0"
"2026-02-23","5852272","Hillside Ave","NY Burrito Bar","26801 Hillside Avenue  ","Glen Oaks","NY","11004","1","0",,"0",,"0",,"19.78","0.00","0.00","0.00","19.78","1","1.000","1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:07:00.000","00:49:00.000","0","0","0","0","0","0","0"
"2026-02-16","2964464",,"Day N Night Pancakes","240 Sullivan St  ","New York","NY","10012","2","0",,"0",,"0",,"49.98","0.00","0.00","0.00","49.98","1","0.500","2","1.000","0","0","2","00:10:00.000","00:02:00.000","00:05:30.000","00:34:30.000","0","0","0","0","0","0","0"
"2026-01-26","11003712","Post Road","Luigi's Pasta Ristorante","751 Post Rd  ","Scarsdale","NY","10583","1","0",,"1","1.000","1","1.000","22.37","0.00","-22.37","-22.37","0.00","0",,"1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2026-02-02","3310812","Hillside Ave","Top Panini Shop","164-01 Hillside Avenue  ","Jamaica","NY","11432","2","0",,"0",,"0",,"54.85","0.00","0.00","0.00","54.85","2","1.000","1","0.500","0","0","2","00:05:30.000","00:03:30.000","00:18:30.000","00:40:00.000","0","0","0","0","0","0","0"
"2026-02-02","3326295","1st Ave","Angelo's Wraps Shop","147 1st Ave.  ","New York","NY","10003","3","0",,"0",,"0",,"84.63","0.00","0.00","0.00","84.63","1","0.333","2","0.667","0","0","3","00:01:45.000","00:00:00.000","00:06:30.000","00:26:30.000","0","0","0","0","0","0","0"
"2026-02-02","2567535",,"The Acai Station","1424 Lexington Ave  ","New York","NY","10128","2","0",,"0",,"0",,"61.97","0.00","0.00","0.00","61.97","1","0.500","1","0.500","0","0","2","00:11:00.000","00:07:00.000","00:06:00.000","00:22:30.000","0","0","0","0","0","0","0"
"2026-02-02","3310119","E Arapaho Rd #F","Sizzlin' Hibachi","1401 E Arapaho Rd  ","Richardson","TX","75081","1","0",,"0",,"0",,"22.67","0.00","0.00","0.00","22.67","0",,"1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:14:00.000",,"0","0","0","0","0","0","0"
"2026-02-09","9820960","370 Main St","FirstBite Breakfast Sandwiches","370 Main St  ","East Orange","NJ","07018","2","0",,"0",,"0",,"74.08","0.00","0.00","0.00","74.08","1","0.500","2","1.000","0","0","2","00:01:30.000","00:01:30.000","00:13:00.000","00:39:00.000","0","0","0","0","0","0","0"
"2026-02-02","2794832",,"Two Hand Burger","25-02 Queens Plaza S  ","Long Island City","NY","11101","1","0",,"0",,"0",,"28.66","0.00","0.00","0.00","28.66","1","1.000","1","1.000","0","0","1","00:10:00.000","00:00:00.000","00:12:00.000","00:30:00.000","0","0","0","0","0","0","0"
"2026-02-09","3006904",,"The Pasta Co.","2909A Queens Plaza North  ","Long Island City","NY","11101","1","0",,"0",,"0",,"23.08","0.00","0.00","0.00","23.08","1","1.000","1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:13:00.000","00:34:00.000","0","0","0","0","0","0","0"
"2026-02-16","10936528","93 Ave A","The Bagel Savage","93 Avenue A  ","New York","NY","10009","1","0",,"0",,"0",,"8.06","0.00","0.00","0.00","8.06","1","1.000","1","1.000","0","0","1","00:06:00.000","00:00:00.000","00:12:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2026-02-16","10934896","E 8th St","Luca's Philly Cheesesteak","44 E 8th St  ","New York","NY","10003","1","0",,"0",,"0",,"18.18","0.00","0.00","0.00","18.18","0",,"1","1.000","0","0","1","00:03:00.000","00:03:00.000","00:07:00.000","00:36:00.000","0","0","0","0","0","0","0"
"2026-02-02","11804944","Ralph Ave","NY Smoothie Joint","104 Ralph Ave  ","Brooklyn","NY","11221","1","0",,"0",,"0",,"13.98","0.00","0.00","0.00","13.98","1","1.000","1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:16:00.000","00:27:00.000","1","1","0","0","0","0","0"
"2026-02-09","2286300",,"Breakfast Burrito Snob","937 1st Avenue ","New York","NY","10022","1","0",,"0",,"0",,"16.08","0.00","0.00","0.00","16.08","1","1.000","0",,"0","0","1","00:22:00.000","00:16:00.000","00:02:00.000","00:42:00.000","1","1","0","0","0","0","0"
"2026-02-16","11803352","St Marks Pl","Christina's Vegan Cafe","58 St Marks Pl  ","New York","NY","10003","1","0",,"0",,"0",,"29.98","0.00","0.00","0.00","29.98","0",,"1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:10:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2026-02-09","10379328","South Bay","Charlie's Chicken Wings","1156 S Bay Rd  ","Dover","DE","19901","1","0",,"1","1.000","1","1.000","54.54","0.00","-54.54","-54.54","0.00","1","1.000","1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2026-02-16","2344366",,"The Pancake Snob","217 1st Avenue  ","New York","NY","10003","2","0",,"0",,"0",,"38.25","0.00","0.00","0.00","38.25","0",,"0",,"0","0","2","00:02:00.000","00:00:30.000","00:04:30.000","00:26:30.000","0","0","0","0","0","0","0"
"2026-02-02","5397528","M&M Deli Café - 514 Main St","Taco Paradiso","514 Main St  ","New Rochelle","NY","10801","1","0",,"0",,"0",,"16.48","0.00","0.00","0.00","16.48","1","1.000","0",,"0","0","1","00:02:00.000","00:02:00.000","00:06:00.000","00:44:00.000","0","0","0","0","0","0","0"
"2026-01-26","9811896","Mission","Holly's Burger Bar","3349 Mission St  ","San Francisco","CA","94110","1","0",,"0",,"0",,"79.72","0.00","0.00","0.00","79.72","0",,"1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:08:00.000","00:43:00.000","0","0","0","0","0","0","0"
"2026-02-02","3309881","Sullivan St","The Village Smoothie Spot","240 Sullivan St  ","New York","NY","10012","1","0",,"0",,"0",,"27.97","0.00","0.00","0.00","27.97","0",,"1","1.000","0","0","1","00:09:00.000","00:00:00.000","00:04:00.000","00:20:00.000","0","0","0","0","0","0","0"
"2026-02-02","5028128","3907 Lee Hwy","Breakfast Burrito Joint","3907 Lee Hwy  ","Arlington","VA","22207","1","0",,"0",,"0",,"10.19","0.00","0.00","0.00","10.19","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:11:00.000","00:37:00.000","0","0","0","0","0","0","0"
"2026-02-02","9817944","38-01 Vernon Boulevard","Martha's Pancake Bar","38-01 Vernon Blvd  ","Long Island City","NY","11101","2","1","0.500","0",,"0",,"105.07","-29.96","0.00","0.00","75.11","2","1.000","1","0.500","0","0","2","00:12:00.000","00:04:30.000","00:10:00.000","00:29:00.000","0","0","0","0","0","0","0"
"2026-02-02","4837576","319 Rogers Ave","The Loose Juice","319 Rogers Ave  ","Brooklyn","NY","11225","1","0",,"1","1.000","1","1.000","21.45","0.00","-21.45","-21.45","0.00","1","1.000","0",,"0","0","1",,,,,"0","0","0","0","0","0","0"
"2026-02-09","3311052","Washington Blvd","India's Quick Bites","10700 Washington Blvd  ","Culver City","CA","90232","1","0",,"0",,"0",,"20.45","0.00","0.00","0.00","20.45","1","1.000","1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:31:00.000","01:18:00.000","0","0","0","0","0","0","0"
"2026-02-09","8566128",,"TacoTaste Mexican","4352 E Speedway Blvd  ","Tucson","AZ","85712","1","0",,"0",,"0",,"16.46","0.00","0.00","0.00","16.46","1","1.000","1","1.000","0","0","1","00:02:00.000","00:02:00.000","00:14:00.000","00:49:00.000","0","0","0","0","0","0","0"
"2026-02-23","5040864","9061 Van Nuys Blvd","Casa Pasta Ristorante","9061 Van Nuys Blvd  ","Van Nuys","CA","91402","1","0",,"0",,"0",,"27.99","0.00","0.00","0.00","27.99","0",,"1","1.000","0","0","1","00:07:00.000","00:00:00.000","00:31:00.000","00:49:00.000","0","0","0","0","0","0","0"
"2026-01-26","4512080","769 9th Ave #1","Glorious Panini Snob","769 9th Ave  ","New York","NY","10019","1","0",,"0",,"0",,"16.98","0.00","0.00","0.00","16.98","1","1.000","0",,"0","0","1","00:13:00.000","00:13:00.000","00:06:00.000","01:04:00.000","0","0","0","0","0","0","0"
"2026-02-23","10936528","93 Ave A","The Bagel Savage","93 Avenue A  ","New York","NY","10009","1","0",,"0",,"0",,"25.16","0.00","0.00","0.00","25.16","1","1.000","1","1.000","0","0","1","00:11:00.000","00:06:00.000","00:02:00.000","00:29:00.000","0","0","0","0","0","0","0"
"2026-02-09","9794768","18 S Abbott Ave","Dum Biryani Snob","18 S Abbott Ave  ","Milpitas","CA","95035","1","0",,"0",,"0",,"18.17","0.00","0.00","0.00","18.17","0",,"1","1.000","0","0","1","00:05:00.000","00:05:00.000","00:08:00.000","00:35:00.000","0","0","0","0","0","0","0"
"2026-02-16","8563008",,"The Pasta Story","43 W Flagler St  ","Miami","FL","33130","4","0",,"0",,"0",,"164.42","0.00","0.00","0.00","164.42","2","0.500","2","0.500","0","0","4","00:06:00.000","00:05:40.200","00:24:10.200","01:01:10.200","0","0","0","0","0","0","0"
"2026-02-02","1967490",,"The Omelette Farm","589 1st Avenue ","New York","NY","10016","17","0",,"0",,"0",,"350.78","0.00","0.00","0.00","350.78","5","0.294","11","0.647","0","0","17","00:03:25.200","00:01:27.600","00:11:45.000","00:29:10.200","3","2","0","1","0","0","0"
"2026-02-23","6156504","839 W University Dr","The Sandwich Vibe","839 W University Dr  ","Tempe","AZ","85281","1","0",,"0",,"0",,"16.89","0.00","0.00","0.00","16.89","0",,"1","1.000","0","0","1","00:02:00.000","00:02:00.000","00:37:00.000","01:03:00.000","0","0","0","0","0","0","0"
"2026-02-09","2732932",,"RJ's Philly Cheesesteaks (Gold St)","257 Gold St  ","New York","NY","10075","5","0",,"0",,"0",,"112.04","0.00","0.00","0.00","112.04","0",,"5","1.000","0","0","5","00:04:07.800","00:02:00.000","00:18:15.000","00:36:52.800","0","0","0","0","0","0","0"
"2026-02-09","6346664","The Slice Pizzeria - 7121 West US Highway 90","The Calzone Empire","7121 W US Hwy 90  ","San Antonio","TX","78227","2","0",,"0",,"0",,"85.03","0.00","0.00","0.00","85.03","2","1.000","1","0.500","0","0","2","00:04:00.000","00:00:00.000","00:08:00.000","00:29:00.000","1","1","0","0","0","0","0"
"2026-01-26","7096928","Leo's Coney Island - 15198 E 13 Mile Rd","Italiano Mac's","15198 E Thirteen Mile Rd  ","Warren","MI","48088","1","0",,"0",,"0",,"14.39","0.00","0.00","0.00","14.39","0",,"1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:14:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2026-02-02","8569936",,"Original Burger Bar","309 7th Ave  ","Brooklyn","NY","11215","1","0",,"0",,"0",,"25.67","0.00","0.00","0.00","25.67","1","1.000","0",,"0","0","1",,,,,"0","0","0","0","0","0","0"
"2026-02-23","2509728",,"Badri's Biryani Bar","716 10th Ave ","New York","NY","10019","3","0",,"1","0.333","1","0.333","68.96","0.00","-21.99","-21.99","46.97","0",,"3","1.000","0","0","3","00:04:00.000","00:03:00.000","00:08:30.000","00:27:30.000","0","0","0","0","0","0","0"
"2026-02-09","2816779",,"Justin's Juice Bar","257 Gold St  ","Brooklyn","NY","11201","1","0",,"0",,"0",,"17.89","0.00","0.00","0.00","17.89","0",,"0",,"0","0","1","00:01:00.000","00:00:00.000","00:08:00.000","00:18:00.000","0","0","0","0","0","0","0"
"2026-02-23","7104064","Pizza Zone","The Calzone Empire","3618 N Pennsylvania Ave  ","Oklahoma City","OK","73112","3","0",,"0",,"0",,"179.24","0.00","0.00","0.00","179.24","2","0.667","2","0.667","0","0","3","00:06:00.000","00:03:40.200","00:20:00.000","00:52:19.800","1","0","0","0","0","1","1"
