"week_start_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","subtotal_sales","self_delivery_charge","merchant_fees","sales_tax","tip","merchant_total","commission","delivery_commission","gh_plus_commission","order_processing_fee","withheld_sales_tax","merchant_funded_promotion_and_loyalty","merchant_net_total"
"2026-02-23","3310297","W Peoria Ave #116","Kung Fu Chinese Kitchen","8520 W Peoria Ave  ","Peoria","AZ","85345","4","125.16","0.00","0.00","10.72","0.00","135.88","-18.77","-12.53","0.00","-5.05","0.00","-10.00","89.53"
"2026-02-23","2535778",,"The Pasta Story","1424 Lexington Ave ","New York","NY","10128","10","324.58","0.00","0.00","25.37","0.00","349.95","-51.05","-34.03","0.00","-13.02","0.00","-39.00","212.85"
"2026-02-09","8570072",,"Carmen's Breakfast Burritos","4352 E Speedway Blvd  ","Tucson","AZ","85712","5","89.90","0.00","0.00","6.52","0.00","96.42","-12.58","-9.00","0.00","-3.98","0.00","-15.00","55.86"
"2026-02-23","3006704",,"Big E's Wraps","2909A Queens Plaza North  ","Long Island City","NY","11101","1","16.09","0.00","0.00","1.07","0.00","17.16","-2.41","-1.61","0.00","-0.70","0.00","-4.00","8.44"
"2026-02-02","3310203","9th Ave","The Juice Empire","755 9th Ave  ","New York","NY","10019","3","104.07","0.00","0.00","9.25","0.00","113.32","-15.62","-10.41","0.00","-4.36","0.00","0.00","82.93"
"2026-02-23","3312236","4th Ave","Doughboys Sandwiches","59 4th Ave  ","New York","NY","10003","1","54.95","0.00","0.00","4.88","0.00","59.83","-8.24","-5.50","0.00","-2.12","0.00","0.00","43.97"
"2026-02-16","3309662","W Peoria Ave #116","Nakamura Ramen House","8520 W Peoria Ave  ","Peoria","AZ","85345","5","131.48","0.00","0.00","10.74","0.00","142.22","-19.73","-13.16","0.00","-5.35","0.00","-16.00","87.98"
"2026-02-16","7099080","Jonny's Place - 370 Main St","Jewel's Breakfast Joint","370 Main St  ","East Orange","NJ","07018","1","23.98","0.00","0.00","1.59","0.00","25.57","-3.60","-2.40","0.00","-1.08","0.00","0.00","18.49"
"2026-01-26","2730695",,"Charlie's Chicken Wings","1760 3rd Ave  ","New York","NY","10029","1","25.17","0.00","0.00","2.24","0.00","27.41","-3.78","-2.52","0.00","-1.14","0.00","0.00","19.97"
"2026-02-02","3311345","Ave #35st","Nomad's Bagels","450 9th Ave  ","New York","NY","10018","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2026-02-23","3310266","3rd Ave","Mighty Grilled Cheese","1760 3rd Ave  ","New York","NY","10029","1","23.06","0.00","0.00","1.78","0.00","24.84","-3.46","-2.31","0.00","-0.97","0.00","-3.00","15.10"
"2026-02-23","3311350","N Broadway","Fried Chicken Savage","854 N Broadway  ","White Plains","NY","10603","1","35.97","0.00","0.00","3.01","0.00","38.98","-5.83","-3.89","0.00","-1.58","0.00","0.00","27.68"
"2026-01-26","4836096","197 Havemeyer St.","Twin Peaks Burger","197 Havemeyer St  ","Brooklyn","NY","11211","3","101.85","0.00","0.00","8.16","0.00","110.01","-15.28","-10.20","0.00","-3.95","0.00","-10.00","70.58"
"2026-02-02","3310190","32nd St","Prime Burger Lounge","590 32nd St  ","Union City","NJ","07087","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2026-02-02","4831664","319 Rogers Ave","The Sandwich Vibe","319 Rogers Ave  ","Brooklyn","NY","11225","1","19.87","0.00","0.00","1.76","0.00","21.63","-2.98","-1.99","0.00","-0.96","0.00","0.00","15.70"
"2026-02-02","3311499","7th Ave","Alberto's Hero Sandwiches Spot","154 7th Ave  ","New York","NY","10011","1","11.29","0.00","0.00","1.00","0.00","12.29","-1.69","-1.13","0.00","-0.67","0.00","0.00","8.80"
"2026-02-23","11801712","Thomas S Boyland St","Luke's Breakfast Club","116 Thomas S Boyland St  ","Brooklyn","NY","11233","6","167.93","0.00","0.00","12.94","0.00","180.87","-26.32","-17.85","0.00","-6.98","0.00","-22.00","107.72"
"2026-02-23","9813512","W National","The Pasta Story","2138 W National Ave  ","Milwaukee","WI","53204","10","215.32","0.00","0.00","15.83","0.00","231.15","-32.31","-21.55","0.00","-9.59","-15.83","-15.00","136.87"
"2026-02-16","1968311",,"Penny's Pancakes","1237 Fulton Street  ","Brooklyn","NY","11216","2","47.93","0.00","0.00","4.26","0.00","52.19","-7.19","-4.80","0.00","-2.19","0.00","0.00","38.01"
"2026-02-02","3312817","Lexington Ave","Pressed On Panini's","1424 Lexington Ave  ","New York","NY","10128","2","63.96","0.00","0.00","5.15","0.00","69.11","-9.60","-6.40","0.00","-2.52","0.00","-6.00","44.59"
"2026-02-23","2391353",,"Famous Gyro Bar","244 W 14th St ","New York","NY","10011","1","16.79","0.00","0.00","1.22","0.00","18.01","-2.52","-1.68","0.00","-0.76","0.00","-3.00","10.05"
"2026-02-23","9819472","1368 N Arizona Ave","Fallen Angel Wings","1368 N Arizona Ave  ","Chandler","AZ","85225","2","106.30","0.00","0.00","7.75","0.00","114.05","-15.94","-10.64","0.00","-3.87","0.00","-7.00","76.60"
"2026-02-23","10078528","8th Ave","Fresh N Fruity Smoothies","382 8th Ave  ","New York","NY","10001","3","74.12","0.00","0.00","2.09","0.00","76.21","-10.67","-7.42","0.00","-2.94","0.00","-9.00","46.18"
"2026-02-02","4837568","319 Rogers Ave","Olivia's Breakfast Cafe","319 Rogers Ave  ","Brooklyn","NY","11225","1","18.56","0.00","0.00","1.24","0.00","19.80","-2.04","-1.86","0.00","0.00","0.00","-4.64","11.26"
"2026-02-09","3311071","Madison Ave","General's French Toast","1404 Madison Ave  ","New York","NY","10029","1","22.47","0.00","0.00","0.02","0.00","22.49","-3.37","-2.25","0.00","-0.86","0.00","-4.00","12.01"
"2026-02-23","9843248","277 Gold St","The Burger Hole","277 Gold St  ","Brooklyn","NY","11201","1","37.76","0.00","0.00","3.09","0.00","40.85","-5.66","-3.78","0.00","-1.45","0.00","-3.00","26.96"
"2026-02-02","9815016","3907 Lee Hwy","Top Notch Sandwiches","3907 Lee Hwy  ","Arlington","VA","22207","2","46.33","0.00","0.00","2.42","0.00","48.75","-6.95","-4.64","0.00","-1.91","0.00","-6.00","29.25"
"2026-01-26","6891024","Caffe Venice - 596 3rd Ave","CJ's Breakfast Sandwich","596 3rd Ave  ","New York","NY","10016","2","50.54","0.00","0.00","3.95","0.00","54.49","-7.58","-5.06","0.00","-2.08","0.00","-6.00","33.77"
"2026-01-26","5321760","Yue Bai Wei - 5874 Forbes Ave","The Stir Fry Bar","5874 Forbes Ave  ","Pittsburgh","PA","15217","2","73.52","0.00","0.00","4.72","0.00","78.24","-11.03","-7.35","0.00","-2.81","-4.72","-6.00","46.33"
"2026-02-09","9811888","Avenue A","Luke's Breakfast Wraps","93 Avenue A  ","New York","NY","10009","3","64.34","0.00","0.00","5.00","0.00","69.34","-9.65","-6.44","0.00","-2.76","0.00","-8.00","42.49"
"2026-02-23","8569872",,"Mighty Grilled Cheese","6600 W Sylvania Ave  ","Sylvania","OH","43560","1","30.56","0.00","0.00","2.14","0.00","32.70","-4.58","-3.06","0.00","-1.21","-2.14","-3.00","18.71"
"2026-02-16","10359464","1st Ave","The Pasta Brothers","589 1st Ave.  ","New York","NY","10016","5","211.88","0.00","0.00","16.41","0.00","228.29","-31.78","-21.20","0.00","-7.63","0.00","-27.00","140.68"
"2026-02-02","9819584","28501 Hoover Rd","The Farmers Salad","28501 Hoover Rd  ","Warren","MI","48093","1","16.78","0.00","0.00","1.01","0.00","17.79","-2.52","-1.68","0.00","-0.84","-1.01","0.00","11.74"
"2026-02-23","3310403","W Indian School Rd","Nakamura Ramen House","400 W Indian School Rd  ","Phoenix","AZ","85013","3","72.01","0.00","0.00","5.92","0.00","77.93","-10.80","-7.21","0.00","-3.07","0.00","-7.00","49.85"
"2026-02-16","10929056","Chestnut St","Charlie's Calzone Co","1929 Chestnut St  ","Philadelphia","PA","19103","2","44.86","0.00","0.00","3.11","0.00","47.97","-6.73","-4.49","0.00","-1.88","-3.11","-6.00","25.76"
"2026-02-02","3310580","George St","Sandwiches On Fleek","228 George St  ","New Brunswick","NJ","08901","1","21.57","0.00","0.00","1.43","0.00","23.00","-3.24","-2.16","0.00","-1.00","0.00","0.00","16.60"
"2026-02-02","9822568","57 sip ave","The Kabob Snob","57 Sip Ave  ","Jersey City","NJ","07306","2","43.36","0.00","0.00","2.54","0.00","45.90","-6.50","-4.34","0.00","-1.85","0.00","-5.00","28.21"
"2026-01-26","2460412",,"Breakfast Burrito Snob","488 Post St ","San Francisco","CA","94102","1","28.66","0.00","0.00","2.04","0.00","30.70","-4.30","-2.87","0.00","-1.08","0.00","-5.00","17.45"
"2026-02-16","8563056",,"Nomad's Bagels","433 W 34th St.  ","New York","NY","10001","2","17.98","0.00","0.00","1.60","0.00","19.58","-2.70","-1.80","0.00","-1.20","0.00","0.00","13.88"
"2026-02-16","5151472","Valentino's (1634 W High St)-","Stromboli House","1634 W High St  ","Pottstown","PA","19464","1","44.46","0.00","0.00","2.49","0.00","46.95","-6.67","-4.45","0.00","-1.64","-2.49","-3.00","28.70"
"2026-02-23","2900607",,"Princess Panini","589 1st Avenue  ","New York","NY","10016","1","22.99","0.00","0.00","2.04","0.00","25.03","-3.45","-2.30","0.00","-1.06","0.00","0.00","18.22"
"2026-02-02","10602440","Utica Ave","Mac's Cheese Factory","2102 Utica Ave  ","Brooklyn","NY","11234","1","19.29","0.00","0.00","1.45","0.00","20.74","-2.44","-1.93","0.00","-0.84","0.00","-3.00","12.53"
"2026-02-09","3309671","E Arapaho Rd #F","Chef Hanoka Sushi","1401 E Arapaho Rd  ","Richardson","TX","75081","2","45.16","0.00","0.00","3.07","0.00","48.23","-6.78","-4.52","0.00","-1.83","0.00","-8.00","27.10"
"2026-02-23","2776714",,"LV Taco Bar (1st Ave)","1741 1st Avenue  ","New York","NY","10128","1","19.78","0.00","0.00","1.49","0.00","21.27","-2.97","-1.98","0.00","-0.86","0.00","-3.00","12.46"
"2026-02-16","5314864","Golden Restaurant and Bakery-1849 N Scottsdale Rd","Mohamed's Pizza Flip","1849 N Scottsdale Rd  ","Scottsdale","AZ","85288","1","19.98","0.00","0.00","1.55","0.00","21.53","-3.00","-2.00","0.00","-0.87","0.00","-3.00","12.66"
"2026-02-02","4831784","34-02 30th St","Lovin' Vegan Desserts","3402 30th St  ","Astoria","NY","11106","3","64.44","0.00","0.00","2.59","0.00","67.03","-7.08","-6.45","0.00","0.00","0.00","0.00","53.50"
"2026-02-16","5037632","9061 Van Nuys Blvd","The Gourmet Burger","9061 Van Nuys Blvd  ","Los Angeles","CA","91402","2","60.16","0.00","0.00","5.29","0.00","65.45","-9.03","-6.02","0.00","-2.42","0.00","-6.00","41.98"
"2026-02-23","2848424",,"The Pasta Brothers (Bedford Ave)","265 Bedford Ave  ","Brooklyn","NY","11211","1","28.68","0.00","0.00","2.28","0.00","30.96","-4.30","-2.87","0.00","-1.15","0.00","-3.00","19.64"
"2026-02-16","10076952","Homestead Rd","Roman's Pizza Oven","2898 Homestead Rd  ","Santa Clara","CA","95051","1","16.78","0.00","0.00","1.57","0.00","18.35","-2.52","-1.68","0.00","-0.86","0.00","0.00","13.29"
"2026-02-23","6890824","Los barriles mexican restaurant -  6845 Doniphan Dr","The Breakfast Skillet","6845 Doniphan Dr  ","Canutillo","TX","79835","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2026-02-02","3312267","Lexington Ave","Casa De Quesadilla","1424 Lexington Ave  ","New York","NY","10128","8","222.48","0.00","0.00","16.57","0.00","239.05","-33.37","-22.27","0.00","-8.62","0.00","-35.77","139.02"
"2026-02-09","10929056","Chestnut St","Charlie's Calzone Co","1929 Chestnut St  ","Philadelphia","PA","19103","3","61.96","0.00","0.00","4.24","0.00","66.20","-9.30","-6.20","0.00","-2.65","-4.24","-9.00","34.81"
"2026-02-16","10363736","Polk St","Blake's Dessert Lounge","1338 Polk St  ","San Francisco","CA","94109","3","107.90","0.00","0.00","8.19","0.00","116.09","-21.29","-14.19","0.00","-5.17","0.00","-13.00","62.44"
"2026-02-02","6891048","Caffe Venice - 596 3rd Ave","Smokin' Burger Grille","596 3rd Ave  ","New York","NY","10016","3","52.21","0.00","0.00","3.73","0.00","55.94","-8.16","-5.45","0.00","-2.37","0.00","-10.13","29.83"
"2026-02-09","1938271",,"Maria's Italian Meatballs","937 1st Avenue ","New York","NY","10022","1","32.87","0.00","0.00","2.47","0.00","35.34","-4.93","-3.29","0.00","-1.23","0.00","-5.00","20.89"
"2026-02-16","5037608","1 Kedron Ave Unit 4","Jim's House of Hoagies","1 Kedron Ave  ","Morton","PA","19070","2","41.23","0.00","0.00","2.30","0.00","43.53","-6.18","-4.13","0.00","-1.83","-2.30","-3.00","26.09"
"2026-02-09","3310025","10th Ave","Indian Biryani Snob","716 10th Ave ","New York","NY","10019","4","95.39","0.00","0.00","6.92","0.00","102.31","-14.31","-9.55","0.00","-3.79","0.00","-17.48","57.18"
"2026-02-02","5851864","Broadway","Aldo's Wraps Spot","689 Broadway  ","New York","NY","10012","1","32.17","0.00","0.00","2.59","0.00","34.76","-4.83","-3.22","0.00","-1.27","0.00","-3.00","22.44"
"2026-02-23","7325424","Del Rancho Mexican Grill - 5279 North Roxboro St","Mia's Breakfast Bar","5279 N Roxboro St  ","Durham","NC","27712","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2026-02-16","10078552","E Apache Blvd","Chicken Sandwich Loft","2126 E Apache Blvd  ","Tempe","AZ","85281","1","19.58","0.00","0.00","1.38","0.00","20.96","-2.94","-1.96","0.00","-0.85","0.00","-3.00","12.21"
"2026-02-16","3301255","N Citrus Ave","Carmen's Breakfast Burritos","900 N Citrus Ave  ","Covina","CA","91722","1","36.36","0.00","0.00","3.41","0.00","39.77","-5.45","-3.64","0.00","-1.39","0.00","-4.00","25.29"
"2026-02-16","6891656","Wholesome Farms Market - 840 Fulton St","Olivia's Breakfast Cafe","840 Fulton St  ","Brooklyn","NY","11238","4","61.15","0.00","0.00","4.89","0.00","66.04","-10.13","-6.77","0.00","-3.25","0.00","-6.00","39.89"
"2026-02-02","10062104","8th Ave","Panini's On Panini's","382 8th Ave  ","New York","NY","10001","4","138.48","0.00","0.00","11.86","0.00","150.34","-20.78","-13.85","0.00","-5.33","0.00","-5.00","105.38"
"2026-02-02","3309992","1st Avenue","La Mexicana Quesadilla","217 1st Ave.  ","New York","NY","10003","2","53.95","0.00","0.00","4.79","0.00","58.74","-8.09","-5.40","0.00","-2.39","0.00","0.00","42.86"
"2026-02-09","823219",,"Priya's Indian Kitchen","716 10th Ave ","New York","NY","10019","3","80.93","0.00","0.00","6.30","0.00","87.23","-16.19","-8.10","0.00","-3.25","0.00","-10.00","49.69"
"2026-02-23","6890744","Wholesome Farms Market - 1306 Atlantic Ave","The Sandwich Vibe","1306 Atlantic Ave  ","Brooklyn","NY","11216","6","93.56","0.00","0.00","7.41","0.00","100.97","-15.72","-10.49","0.00","-4.94","0.00","-10.00","59.82"
"2026-02-02","3300958","30th St","Sin City Burger Spot","34-02 30th St  ","Astoria","NY","11106","4","119.55","0.00","0.00","4.59","0.00","124.14","-17.93","-11.96","0.00","-4.84","0.00","-5.00","84.41"
"2026-02-02","2795077",,"Orange Chicken Snob","9737 Manchester Rd  ","St. Louis","MO","63119","1","30.07","0.00","0.00","0.98","0.00","31.05","-4.51","-3.01","0.00","-1.03","0.00","-7.00","15.50"
"2026-02-02","10499904","1st Avenue","Lola's Smoothie Mix","937 1st Ave.  ","New York","NY","10022","8","270.53","0.00","0.00","21.54","0.00","292.07","-39.82","-27.07","0.00","-10.46","0.00","-28.00","186.72"
"2026-01-26","2489526",,"The Bagel Savage","1404 Madison Ave  ","New York","NY","10029","1","11.98","0.00","0.00","0.80","0.00","12.78","-3.15","-2.10","0.00","-0.90","0.00","-3.00","3.63"
"2026-02-23","3310455","Fulton St","The Pancake Flip","1237 Fulton St  ","Brooklyn","NY","11216","8","152.43","0.00","0.00","12.12","0.00","164.55","-21.68","-15.26","0.00","-6.63","0.00","-16.00","104.98"
"2026-02-23","2732932",,"RJ's Philly Cheesesteaks (Gold St)","257 Gold St  ","New York","NY","10075","8","240.27","0.00","0.00","18.96","0.00","259.23","-36.04","-24.04","0.00","-9.48","0.00","-27.00","162.67"
"2026-02-16","3300589","Federal Rd","Cheesin' with My Mac","401 Federal Rd  ","Brookfield","CT","06804","1","21.99","0.00","0.00","1.21","0.00","23.20","-3.30","-2.20","0.00","-0.92","-1.21","-3.00","12.57"
"2026-02-16","9815040","1424 Lexington Ave","House of Paninis","1424 Lexington Ave  ","New York","NY","10128","1","27.95","0.00","0.00","2.04","0.00","29.99","-4.19","-2.80","0.00","-1.06","0.00","-5.00","16.94"
"2026-02-09","3309272","Washington Blvd","Super Burrito Bar","109 Washington Blvd  ","Marina del Rey","CA","90292","1","6.69","0.00","0.00","0.70","0.00","7.39","-1.00","-0.67","0.00","-0.53","0.00","0.00","5.19"
"2026-02-23","7332904","Midtown Bar and Grill - 415 W Gray St","The Bagel Savage","415 W Gray St  ","Houston","TX","77019","4","56.80","0.00","0.00","4.28","0.00","61.08","-7.77","-5.69","0.00","-2.91","0.00","-5.00","39.71"
"2026-02-23","10491648","101st Ave","French Omelette Bar","131-03 101st Ave  ","South Richmond","NY","11419","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2026-02-09","6891744","Wholesome Farms Market - 108 Jay St","Gloria's Favorite Greens","108 Jay St  ","Brooklyn","NY","11201","1","15.49","0.00","0.00","1.11","0.00","16.60","-2.32","-1.55","0.00","-0.71","0.00","-3.00","9.02"
"2026-02-09","8563120",,"Bonnie's Burgers","1634 W High St  ","Pottstown","PA","19464","1","32.98","0.00","0.00","1.74","0.00","34.72","-4.95","-3.30","0.00","-1.24","-1.74","-4.00","19.49"
"2026-02-16","3310782","22nd Ave","The Pasta Slut"," 329 Union St  ","Nashville","TN","37203","1","23.28","0.00","0.00","1.88","0.00","25.16","-3.49","-2.33","0.00","-0.98","0.00","-3.00","15.36"
"2026-01-26","9832880","205 22nd Ave N","Luigi's Pasta Ristorante","329 Union St  ","Nashville","TN","37201","1","20.28","0.00","0.00","1.41","0.00","21.69","-3.04","-2.03","0.00","-0.81","0.00","-5.00","10.81"
"2026-01-26","3310118","W Indian School Rd","Fried Rice Fanatic","400 W Indian School Rd  ","Phoenix","AZ","85013","1","23.07","0.00","0.00","1.83","0.00","24.90","-3.46","-2.31","0.00","-0.97","0.00","-3.00","15.16"
"2026-02-02","2795313",,"La Bella Italian Desserts","25-02 Queens Plaza S  ","Long Island City","NY","11101","2","34.05","0.00","0.00","1.24","0.00","35.29","-5.10","-3.41","0.00","-1.58","0.00","-3.00","22.20"
"2026-02-09","9819608","18300 Vanowen St","K's Slice of Cake","18300 Vanowen St  ","Los Angeles","CA","91335","2","23.76","0.00","0.00","1.43","0.00","25.19","-3.57","-2.38","0.00","-1.37","0.00","0.00","17.87"
"2026-02-09","5028128","3907 Lee Hwy","Breakfast Burrito Joint","3907 Lee Hwy  ","Arlington","VA","22207","1","10.19","0.00","0.00","0.31","0.00","10.50","-1.53","-1.02","0.00","-0.47","0.00","-5.00","2.48"
"2026-02-09","2896401",,"Glorious Panini Snob","1219 1st Ave  ","New York","NY","10065","1","14.97","0.00","0.00","1.33","0.00","16.30","-2.25","-1.50","0.00","-0.80","0.00","0.00","11.75"
"2026-02-16","3309585","Pico Blvd","Firenze Pasta Ristorante","2624 Pico Blvd  ","Santa Monica","CA","90405","3","96.71","0.00","0.00","9.43","0.00","106.14","-14.50","-9.68","0.00","-3.87","0.00","-9.00","69.09"
"2026-02-09","8569944",,"Top Panini Shop","1175 2nd Ave  ","New York","NY","10065","3","35.98","0.00","0.00","3.20","0.00","39.18","-5.40","-3.60","0.00","-1.80","0.00","0.00","28.38"
"2026-02-09","7749192","Sicilian Pizza - 2614 Lebanon Pike","Green Leaf Salads","2614 Lebanon Pike  ","Nashville","TN","37214","1","26.57","0.00","0.00","2.00","0.00","28.57","-3.99","-2.66","0.00","-1.02","0.00","-5.00","15.90"
"2026-02-02","2642274",,"Smoothie and Dessert Bar","755 9th Ave  #1C","New York","NY","10019","2","41.67","0.00","0.00","3.70","0.00","45.37","-6.25","-4.17","0.00","-1.98","0.00","0.00","32.97"
"2026-01-26","4839144","319 Rogers Ave","The Gyro Bar","319 Rogers Ave  ","Brooklyn","NY","11225","4","72.91","0.00","0.00","5.22","0.00","78.13","-8.03","-7.30","0.00","0.00","0.00","-14.20","48.60"
"2026-02-23","7323168","Del Rancho Mexican Grill - 5279 North Roxboro St","Veronica's Burrito Bar","5279 N Roxboro St  ","Durham","NC","27712","1","36.36","0.00","0.00","2.20","0.00","38.56","-5.45","-3.64","0.00","-1.26","-2.20","-7.00","19.01"
"2026-02-02","2900806",,"The Shawarma Bar (Polk St)","1338 Polk St  ","San Francisco","CA","94109","9","282.81","0.00","0.00","20.93","0.00","303.74","-42.44","-28.30","0.00","-10.75","0.00","-40.00","182.25"
"2026-02-23","2796313",,"Wonka's Smoothie Bar","59 4th Ave  ","New York","NY","10003","1","13.99","0.00","0.00","1.24","0.00","15.23","-2.10","-1.40","0.00","-0.76","0.00","0.00","10.97"
"2026-02-23","823219",,"Priya's Indian Kitchen","716 10th Ave ","New York","NY","10019","2","48.97","0.00","0.00","4.08","0.00","53.05","-9.80","-4.90","0.00","-2.13","0.00","-3.00","33.22"
"2026-02-23","7099080","Jonny's Place - 370 Main St","Jewel's Breakfast Joint","370 Main St  ","East Orange","NJ","07018","1","16.28","0.00","0.00","1.08","0.00","17.36","-2.44","-1.63","0.00","-0.83","0.00","0.00","12.46"
"2026-02-16","3310218","E Bell Rd #132","The Chinese Joint","4015 E Bell Rd  ","Phoenix","AZ","85032","3","43.06","0.00","0.00","3.92","0.00","46.98","-6.46","-4.31","0.00","-2.04","0.00","0.00","34.17"
