Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,Total Missing or Incorrect Orders,Missing/Incorrect %,Total Error Charges,Total Cancelled Orders,Total Cancellation Rate %,Total Avoidable Cancellations,Avoidable Cancellation Rate %,Point of Sale Error Rate %,Average Avoidable Dasher Wait,Average Dasher Wait,Average Delivery Time (ASAP),Uptime %,Downtime %,Total Downtime in Minutes,Average Rating,Total Number of Ratings Received in Period of Time,Total 1 Star Ratings,Total 5 Star Ratings,Number of Dislikes,Number of Loved,Percentage of Loved,Currency,Average ASAP Minutes
2026-02-01,2026-02-28,Doughboys Sandwiches (3161 Michelson Dr),33899333,903860,33899333,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,2.32,205.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Doughboys Sandwiches (4th Ave),23556079,903860,23556079,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.55,4.04,37.33,99.07,0.93,345,NULL,0,NULL,NULL,0,0,0.00,USD,37.12
2026-02-01,2026-02-28,Doughboys Sandwiches (5108 Conveyor Dr),24606239,903860,24606239,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,EZ Cheesesteaks (3846 Mowry Ave),32926571,911656,32926571,46,45,4,8.89,29.14,1,2.17,1,2.17,0.00,0.32,3.17,42.67,99.56,0.44,104,NULL,12,NULL,NULL,2,6,50.00,USD,32.76
2026-02-01,2026-02-28,EarlyBites Sandwiches,33971941,14229855,33971941,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Empire State Panini,1725776,791207,NULL,11,10,1,10.00,7.05,1,9.09,1,9.09,0.00,1.07,6.17,28.20,98.4,1.6,484,NULL,0,NULL,NULL,0,0,0.00,USD,28.25
2026-02-01,2026-02-28,Empire State Panini (Broadway),31536859,791207,31536859,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.69,4.01,33.33,97.92,2.08,840,NULL,0,NULL,NULL,0,0,0.00,USD,38.13
2026-02-01,2026-02-28,Erica's Shake Shack,37566393,11146897,37566393,8,6,0,0.00,0.00,2,25.00,2,25.00,0.00,2.34,6.12,33.00,99.24,0.76,146,NULL,0,NULL,NULL,0,0,0.00,USD,32.87
2026-02-01,2026-02-28,Evan's Burger Empire (143 Grand Street),24770450,11225461,24770450,1,0,0,0.00,0.00,1,100.00,1,100.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Evan's Burger Empire (877 10th Ave),25130156,11225461,25130156,5,1,0,0.00,0.00,4,80.00,4,80.00,0.00,0.00,11.88,38.00,92.88,7.12,2084,NULL,0,NULL,NULL,0,0,0.00,USD,38.17
2026-02-01,2026-02-28,Exquisite Bowls,35493035,750044,35493035,11,7,0,0.00,0.00,4,36.36,4,36.36,0.00,0.49,3.36,29.29,97.88,2.12,854,NULL,0,NULL,NULL,0,0,0.00,USD,27.64
2026-02-01,2026-02-28,Exquisite Bowls,37413841,750044,37413841,8,1,0,0.00,0.00,7,87.50,5,62.50,0.00,0.00,0.00,37.00,79.34,20.66,8326,NULL,0,NULL,NULL,0,0,0.00,USD,36.52
2026-02-01,2026-02-28,Exquisite Bowls,33948073,750044,33948073,17,14,1,7.14,6.37,3,17.65,2,11.76,0.00,1.70,4.87,64.57,95.75,4.25,1712,NULL,1,NULL,NULL,1,0,0.00,USD,43.67
2026-02-01,2026-02-28,Exquisite Bowls (1824 2nd Ave),33948075,750044,33948075,12,11,0,0.00,0.00,1,8.33,1,8.33,0.00,5.12,11.55,33.27,97.75,2.25,906,NULL,0,NULL,NULL,0,0,0.00,USD,33.20
2026-02-01,2026-02-28,Exquisite Bowls (8770 E McDowell Rd),33948069,750044,33948069,46,46,0,0.00,0.00,0,0.00,0,0.00,0.00,0.61,4.85,48.11,100.0,0.0,0,NULL,3,NULL,NULL,0,2,66.67,USD,33.90
2026-02-01,2026-02-28,Exquisite Bowls - 2705 Stoneridge Dr Unit B (Inside Pacific Food Hall),27833988,750044,27833988,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Exquisite Poke Bowls (33757 Woodward Ave),24387240,998827,24387240,7,7,1,14.29,7.16,0,0.00,0,0.00,0.00,0.80,2.92,43.71,100.0,0.0,0,NULL,1,NULL,NULL,0,0,0.00,USD,31.12
2026-02-01,2026-02-28,Exquisite Poke Bowls (5021 Verdugo Way #109-A),27478242,750044,27478242,9,9,0,0.00,0.00,0,0.00,0,0.00,0.00,2.60,4.54,46.11,99.96,0.04,7,NULL,1,NULL,NULL,0,1,100.00,USD,46.25
2026-02-01,2026-02-28,Fallen Angel Wings (1368 N Arizona Ave),31313215,380093,31313215,13,13,0,0.00,0.00,0,0.00,0,0.00,0.00,0.13,3.40,30.31,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,30.47
2026-02-01,2026-02-28,Fallon's Fried Chicken,35854061,368965,35854061,8,8,0,0.00,0.00,0,0.00,0,0.00,0.00,0.38,4.71,38.13,94.96,5.04,1775,NULL,1,NULL,NULL,1,0,0.00,USD,37.79
2026-02-01,2026-02-28,Fallon's Fried Chicken,33972435,368965,33972435,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,1.09,9.55,39.67,98.69,1.31,359,NULL,0,NULL,NULL,0,0,0.00,USD,39.42
2026-02-01,2026-02-28,Fallon's Fried Chicken (Pico Blvd),828125,368965,NULL,7,7,0,0.00,0.00,0,0.00,0,0.00,0.00,0.93,2.32,33.00,100.0,0.0,0,NULL,1,NULL,NULL,0,0,0.00,USD,33.18
2026-02-01,2026-02-28,Famous Gyro Bar,779913,351303,NULL,10,10,0,0.00,0.00,0,0.00,0,0.00,0.00,0.22,2.76,52.40,97.89,2.11,849,NULL,0,NULL,NULL,0,0,0.00,USD,30.26
2026-02-01,2026-02-28,Famous Gyro Bar (W 125th St),23135972,351303,23135972,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Farmer Girl Salad (301 W 96th St),23557659,283534,23557659,2,1,0,0.00,0.00,1,50.00,0,0.00,0.00,0.57,5.27,33.00,97.83,2.17,844,NULL,0,NULL,NULL,0,0,0.00,USD,33.93
2026-02-01,2026-02-28,Farmer's Village Breakfast (34-02 30th St),24637114,882515,24637114,11,11,0,0.00,0.00,0,0.00,0,0.00,0.00,1.57,2.61,56.09,99.15,0.85,285,NULL,1,NULL,NULL,0,1,100.00,USD,56.19
2026-02-01,2026-02-28,Farmers Market Salads,33899541,14211817,33899541,1,0,0,0.00,0.00,1,100.00,0,0.00,100.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Farmers Market Salads (4507 West Coast Hwy),40119159,14211817,40119159,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,"Fat Cheesesteaks  (The Bronx, NY)",1413372,629629,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,17.29,82.71,10669,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fat Cheesesteaks (Virtual Brand)(Santa Monica),1335600,629629,NULL,33,33,0,0.00,0.00,0,0.00,0,0.00,0.00,0.73,3.03,42.15,100.0,0.0,0,NULL,1,NULL,NULL,0,1,100.00,USD,39.62
2026-02-01,2026-02-28,Fierce Chicken Sandwich,36364773,11411069,36364773,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,99.13,0.87,147,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fierce Chicken Sandwich,37994405,11411069,37994405,7,7,1,14.29,19.04,0,0.00,0,0.00,0.00,2.51,5.93,37.43,99.05,0.95,168,NULL,1,NULL,NULL,0,1,100.00,USD,37.48
2026-02-01,2026-02-28,Fierce Chicken Sandwich,37375655,11411069,37375655,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.64,2.36,574,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fierce Chicken Sandwich,38057903,11411069,38057903,1,0,0,0.00,0.00,1,100.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Fierce Chicken Sandwich,41189327,11411069,41189327,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fierce Chicken Sandwich,37413325,11411069,37413325,1,0,0,0.00,0.00,1,100.00,1,100.00,0.00,0.00,0.00,0.00,83.68,16.32,6577,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Fierce Chicken Sandwich,39162061,11411069,39162061,9,3,0,0.00,0.00,6,66.67,6,66.67,0.00,1.13,9.46,50.33,89.53,10.47,1997,NULL,0,NULL,NULL,0,0,0.00,USD,50.21
2026-02-01,2026-02-28,Fierce Chicken Sandwich,35681661,11411069,35681661,9,8,0,0.00,0.00,1,11.11,1,11.11,0.00,1.44,4.94,43.88,92.95,7.05,694,NULL,2,NULL,NULL,0,2,100.00,USD,39.59
2026-02-01,2026-02-28,Fierce Chicken Sandwich,35809781,11411069,35809781,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.6,1.4,285,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fierce Chicken Sandwich (1541 Glenn School Rd suite 17),31314095,11411069,31314095,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,18.68,43.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,43.03
2026-02-01,2026-02-28,Fierce Chicken Sandwich (18679 W Dixie Highway),38796180,11411069,38796180,1,0,0,0.00,0.00,1,100.00,1,100.00,0.00,0.00,0.00,0.00,99.79,0.21,44,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Fierce Chicken Sandwich (226 1/2 Newark Ave),24899866,11411069,24899866,9,9,1,11.11,8.97,0,0.00,0,0.00,0.00,11.98,13.16,76.11,99.93,0.07,30,NULL,0,NULL,NULL,0,0,0.00,USD,76.23
2026-02-01,2026-02-28,Fierce Chicken Sandwich (456 Grove St),32863881,11411069,32863881,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,13.70,19.17,55.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,54.97
2026-02-01,2026-02-28,Fierce Chicken Sandwich (589 1st Avenue),35115667,11411069,35115667,4,4,0,0.00,0.00,0,0.00,0,0.00,0.00,0.20,2.83,32.25,97.59,2.41,970,NULL,0,NULL,NULL,0,0,0.00,USD,32.06
2026-02-01,2026-02-28,Fierce Chicken Sandwich (590 32nd St),32863877,11411069,32863877,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,99.34,0.66,87,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fierce Chicken Sandwich (6413 Hillcrest Ave),35668945,11411069,35668945,2,2,1,50.00,20.68,0,0.00,0,0.00,0.00,0.00,3.97,22.00,98.44,1.56,299,NULL,1,NULL,NULL,1,0,0.00,USD,21.18
2026-02-01,2026-02-28,Fierce Chicken Sandwich (766 Grand St),38210463,11411069,38210463,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.62,1.38,376,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fierce Chicken Sandwich (810 N Vallejo),39042683,11411069,39042683,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fiesta Mexibowl,39161859,16733658,39161859,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.35,42.50,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,42.77
2026-02-01,2026-02-28,Fiesta Mexican Spot,36034031,391672,36034031,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,28.80,87.00,98.59,1.41,345,NULL,1,NULL,NULL,0,0,0.00,USD,86.65
2026-02-01,2026-02-28,Fiesta Mexican Spot  (3605 W Chandler Blvd #105),27925744,391672,27925744,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fiesta Mexican Spot (1131 Westwood Blvd),23556706,391672,23556706,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fiesta Mexican Spot (Hillside Ave),2849804,391672,2849804,4,4,0,0.00,0.00,0,0.00,0,0.00,0.00,0.95,4.21,64.75,97.9,2.1,846,NULL,1,NULL,NULL,1,0,0.00,USD,46.27
2026-02-01,2026-02-28,Fiesta Vegan Mexican (3917 4th Ave),27682621,11102225,27682621,1,0,0,0.00,0.00,1,100.00,1,100.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Fiesta Vegan Mexican (4955 Voltaire St),24270691,11102225,24270691,19,18,3,16.67,25.56,1,5.26,1,5.26,0.00,0.96,2.29,53.44,100.0,0.0,0,NULL,3,NULL,NULL,0,2,66.67,USD,50.20
2026-02-01,2026-02-28,Fine Line Desserts (12453 Oxnard St),26153026,921991,26153026,7,6,0,0.00,0.00,1,14.29,0,0.00,14.29,0.00,1.72,23.67,99.13,0.87,147,NULL,1,NULL,NULL,0,1,100.00,USD,23.77
2026-02-01,2026-02-28,Finger Lickin Fried Chicken (854 N Broadway),31619811,392011,31619811,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.86,2.63,36.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,36.18
2026-02-01,2026-02-28,Finn's Famous Fries (3846 Mowry Ave),32926642,11225462,32926642,9,9,1,11.11,14.78,0,0.00,0,0.00,0.00,0.29,4.84,37.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,27.12
2026-02-01,2026-02-28,Fiona's Breakfast Burritos,37618873,13937663,37618873,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (1282 Essex Ave),38215083,13937663,38215083,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (1929 Chestnut St),32863835,13937663,32863835,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (277 Gold Street),32863837,13937663,32863837,8,8,1,12.50,12.43,0,0.00,0,0.00,0.00,0.90,4.00,41.25,97.91,2.09,844,NULL,1,NULL,NULL,1,0,0.00,USD,41.26
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (433 W 34th st),33886909,13937663,33886909,8,7,0,0.00,0.00,1,12.50,0,0.00,0.00,0.96,2.87,29.57,97.88,2.12,853,NULL,0,NULL,NULL,0,0,0.00,USD,29.57
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (7701 Garrison Road),24227583,693494,24227583,38,38,0,0.00,0.00,0,0.00,0,0.00,0.00,0.29,2.07,41.95,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,42.04
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (Michelson Dr),22988449,693494,22988449,28,27,3,11.11,50.62,1,3.57,1,3.57,0.00,1.61,3.27,51.73,100.0,0.0,0,NULL,3,NULL,NULL,0,2,66.67,USD,41.71
2026-02-01,2026-02-28,Fiona's Breakfast Burritos -  (Polk St),1456061,693494,NULL,13,13,1,7.69,2.31,0,0.00,0,0.00,0.00,1.96,5.05,36.31,98.47,1.53,551,NULL,1,NULL,NULL,0,0,0.00,USD,32.57
2026-02-01,2026-02-28,Fiona's Pancake Bar,1008360,449678,NULL,4,4,0,0.00,0.00,0,0.00,0,0.00,0.00,1.99,4.62,50.00,98.57,1.43,315,NULL,0,NULL,NULL,0,0,0.00,USD,49.91
2026-02-01,2026-02-28,Fiona's Ultimate Wraps,2236277,857894,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fiona's Ultimate Wraps,38215689,857894,38215689,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.96,1.04,150,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fiona's Ultimate Wraps (607 9th Ave),2389718,857894,2389718,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fiona's Ultimate Wraps (766 Grand St),38211325,857894,38211325,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.59,1.41,285,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fire House Quesadillas,33967295,14229229,33967295,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Firenze Pasta Ristorante (20491 Alton Pkwy Ste B),25295187,374447,25295187,19,19,0,0.00,0.00,0,0.00,0,0.00,0.00,1.03,4.18,42.84,100.0,0.0,0,NULL,1,NULL,NULL,0,1,100.00,USD,40.60
2026-02-01,2026-02-28,Firenze Pasta Ristorante (4th Ave),842380,374447,NULL,8,8,0,0.00,0.00,0,0.00,0,0.00,0.00,0.37,2.35,41.50,99.07,0.93,345,NULL,1,NULL,NULL,1,0,0.00,USD,41.57
2026-02-01,2026-02-28,Firenze Pasta Ristorante (Queens Plaza),23038920,374447,23038920,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,0.20,2.11,56.67,97.91,2.09,844,NULL,1,NULL,NULL,1,0,0.00,USD,56.37
2026-02-01,2026-02-28,First Light Breakfast Cafe,36364663,911646,36364663,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,1.70,44.00,99.46,0.54,72,NULL,0,NULL,NULL,0,0,0.00,USD,44.04
2026-02-01,2026-02-28,First Light Breakfast Cafe (101 Guyon Ave),26292110,911646,26292110,22,22,2,9.09,24.37,0,0.00,0,0.00,0.00,0.81,3.81,47.36,97.89,2.11,852,NULL,3,NULL,NULL,1,1,33.33,USD,41.86
2026-02-01,2026-02-28,First Light Breakfast Cafe (1174 Chapel St),35492772,14669295,35492772,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,First Light Breakfast Cafe (1595 Seminole Blvd),28605911,911646,28605911,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,First Light Breakfast Cafe (303 East 9th Street),31314233,911646,31314233,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,99.0,1.0,255,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,First Light Breakfast Cafe (3907 Lee Hwy),24387449,911646,24387449,68,65,5,7.69,20.79,3,4.41,1,1.47,0.00,0.41,3.13,50.42,100.0,0.0,0,NULL,8,NULL,NULL,1,2,25.00,USD,50.43
2026-02-01,2026-02-28,First Light Breakfast Cafe (877 10th Ave),36031447,911646,36031447,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,26.28,45.00,98.37,1.63,491,NULL,0,NULL,NULL,0,0,0.00,USD,44.97
2026-02-01,2026-02-28,FirstBite Breakfast Sandwiches (370 Main St),31314269,12658404,31314269,17,16,4,25.00,37.94,1,5.88,0,0.00,0.00,1.07,4.96,52.69,100.0,0.0,0,NULL,1,NULL,NULL,0,1,100.00,USD,52.61
2026-02-01,2026-02-28,Flavor of Greek,39899129,724544,39899129,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Flowers Bouquet Shop (171 Bleecker St),2140050,894492,NULL,514,505,34,6.73,1558.63,9,1.75,1,0.19,0.00,1.93,5.14,222.16,93.62,6.38,2571,NULL,67,10,51,0,0,0.00,USD,48.58
2026-02-01,2026-02-28,Food & Liquor World,394811,189768,NULL,11,10,1,10.00,0.00,1,9.09,1,9.09,0.00,2.39,5.13,40.90,99.93,0.07,19,NULL,2,2,NULL,0,0,0.00,USD,44.16
2026-02-01,2026-02-28,Francesco Pasta Ristorante (2898 Homestead Rd),32926811,932185,32926811,10,10,0,0.00,0.00,0,0.00,0,0.00,0.00,1.94,5.36,43.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,44.69
2026-02-01,2026-02-28,Frank's Philly Cheesesteaks,36523281,325003,36523281,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,2.70,49.00,96.57,3.43,556,NULL,0,NULL,NULL,0,0,0.00,USD,48.88
2026-02-01,2026-02-28,Frank's Philly Cheesesteaks,26175160,325003,26175160,33,32,4,12.50,17.78,1,3.03,1,3.03,0.00,0.48,4.17,39.22,91.69,8.31,1487,NULL,0,NULL,NULL,0,0,0.00,USD,36.63
2026-02-01,2026-02-28,Frankie's Burger Bar,33948231,329708,33948231,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Frankie's Burger Bar (1824 2nd Ave),33948227,329708,33948227,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.9,2.1,846,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Frankie's Burger Bar (3 West Fordham Rd.),25404572,329708,25404572,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,5.93,8.33,63.00,98.41,1.59,480,NULL,0,NULL,NULL,0,0,0.00,USD,63.33
2026-02-01,2026-02-28,French Omelette Bar (164-01 Hillside Ave),32863823,391330,32863823,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,8.58,66.00,97.91,2.09,844,NULL,0,NULL,NULL,0,0,0.00,USD,65.80
2026-02-01,2026-02-28,Fresh N Fruity Smoothies,34346795,848688,34346795,7,7,0,0.00,0.00,0,0.00,0,0.00,0.00,0.45,4.05,51.57,98.3,1.7,541,NULL,0,NULL,NULL,0,0,0.00,USD,39.29
2026-02-01,2026-02-28,Fresh N Fruity Smoothies (382 8th Ave),32863839,848688,32863839,17,17,1,5.88,11.18,0,0.00,0,0.00,0.00,0.85,8.60,26.76,97.91,2.09,844,NULL,0,NULL,NULL,0,0,0.00,USD,26.89
2026-02-01,2026-02-28,Fresh Seafood House (226 Newark Ave),24636919,877009,24636919,5,5,1,20.00,7.45,0,0.00,0,0.00,0.00,3.31,3.90,47.00,99.93,0.07,30,NULL,0,NULL,NULL,0,0,0.00,USD,46.86
2026-02-01,2026-02-28,Fried Chicken Co,33973287,581603,33973287,5,5,0,0.00,0.00,0,0.00,0,0.00,0.00,0.60,3.00,55.40,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,55.34
2026-02-01,2026-02-28,Fried Chicken Savage (1428 Polk St),33558841,706849,33558841,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,7.73,15.61,35.33,99.19,0.81,210,NULL,0,NULL,NULL,0,0,0.00,USD,36.65
2026-02-01,2026-02-28,Fried Chicken Savage (555 CA-17),24974898,706849,24974898,17,17,1,5.88,19.66,0,0.00,0,0.00,0.00,1.29,4.27,37.94,99.91,0.09,14,NULL,2,NULL,NULL,2,0,0.00,USD,37.81
2026-02-01,2026-02-28,Fried Chicken Savage (George St),23046055,706849,23046055,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,2.82,20.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,20.10
2026-02-01,2026-02-28,Fried Chicken Savage (Virtual Brand)(7000 Bancroft Ave),1505414,706849,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Fried Munchies Shack (3rd Ave),23268670,11072035,23268670,13,13,0,0.00,0.00,0,0.00,0,0.00,0.00,0.32,2.65,41.69,97.8,2.2,854,NULL,1,NULL,NULL,0,0,0.00,USD,41.63
2026-02-01,2026-02-28,Fried Rice Fanatic (33757 Woodward Ave),24387336,872515,24387336,28,28,0,0.00,0.00,0,0.00,0,0.00,0.00,0.17,3.55,36.07,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,36.23
2026-02-01,2026-02-28,Fry Bird Sandwiches,33948289,11818490,33948289,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,8.00,12.28,74.00,88.44,11.56,2720,NULL,0,NULL,NULL,0,0,0.00,USD,73.77
2026-02-01,2026-02-28,Fry Bird Sandwiches (15822 Bernardo Center Dr),35874349,11818490,35874349,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,2.00,4.47,47.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,46.62
2026-02-01,2026-02-28,Fry Bird Sandwiches (16224 Tuskegee Airmen Way),33948287,11818490,33948287,6,5,3,60.00,42.32,1,16.67,1,16.67,0.00,1.47,3.49,43.20,98.32,1.68,492,NULL,0,NULL,NULL,0,0,0.00,USD,43.47
2026-02-01,2026-02-28,Fry Bird Sandwiches (370 Main St),31313869,11818490,31313869,8,8,0,0.00,0.00,0,0.00,0,0.00,0.00,0.72,3.58,58.25,100.0,0.0,0,NULL,1,NULL,NULL,0,0,0.00,USD,47.27
2026-02-01,2026-02-28,Fry Bird Sandwiches (4507 West Coast Hwy),40119426,11818490,40119426,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
